Труханова,Катерина,Геннадіївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРК СПА""",30445315,"LLC ""Ark Spa""",,Україна
Микитась,Максим,Вікторович,КС С і С Ко. Лтд,531777,,,Південна Корея
Микитась,Максим,Вікторович,КС С і С Ко. Лтд,531777,,,Південна Корея
Микитась,Максим,Вікторович,Кроун Концепт Ко Лтд,110111-6544252,,,Південна Корея
Микитась,Максим,Вікторович,Селестіс Консалтінг,12125149,,,Естонія
Микитась,Максим,Вікторович,Селестіс Консалтінг,12125149,,,Естонія
Микитась,Максим,Вікторович,Базерт Девелопмент Елелпі,OC399571,,,Велика Британія
Микитась,Максим,Вікторович,Орлея Лімітед,160409,,,Беліз
Микитась,Максим,Вікторович,Пларс Трейдінг ЛТД,160473,,,Беліз
Шевченко,Віктор,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУГІЛЬ""",34461194,"Limited Liability Company ""Bugil""",,Україна
Колтунова,Тетяна,Анатоліївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ПРАЙМ - ТАЙМ""",31977043,"LLC ""Prime-Time""",,Україна
Колтунова,Тетяна,Анатоліївна,"ТЕЛЕРАДІОКОМПАНІЯ ""ОДЕСА-ПЛЮС"" У ВИГЛЯДІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ",21037467,"Television and Radio Company ""Odesa-Plus""",,Україна
Колтунова,Тетяна,Анатоліївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""НОВИЙ КАБЕЛЬНИЙ""",32389352,"LLC ""Novyi Kabel""",,Україна
Іванчо,Андрій,Андрійович,MACON ASSETS LIMITED,"",,,Британські Віргінські острови
Іванчо,Андрій,Андрійович,"ТЕЛЕРАДІОКОМПАНІЯ ""ОДЕСА-ПЛЮС"" У ВИГЛЯДІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ",21037467,"Television and Radio Company ""Odesa-Plus""",,Україна
Шумахер,Юрій,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РОСТДОРСТРОЙ""",33658865,"LLC ""Rostdorstroy'",,Україна
Шумахер,Юрій,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БЕТОННІ ПОКРИТТЯ ТА ТЕХНОЛОГІЇ""",41517968,"LLC ""Concrete Coatings and Technologies""",,Україна
Шумахер,Юрій,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СОФОР""",19220618,"LLC ""Sofor""",,Україна
Шумахер,Юрій,Борисович,Corderoy Trading Limited,"",corderoy trading limited,,Росія
Шумахер,Юрій,Борисович,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КИЇВШЛЯХБУД""",36156238,"PE ""Kyivshlyakhbud""",,Україна
Шумахер,Юрій,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СОФОР""",19220618,"LLC ""Sofor""",,Україна
Шумахер,Юрій,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СОФОР""",19220618,"LLC ""Sofor""",,Україна
Жуков,Олександр,"","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БЕТОННІ ПОКРИТТЯ ТА ТЕХНОЛОГІЇ""",41517968,"LLC ""Concrete Coatings and Technologies""",,Україна
Жуков,Олександр,"","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РОСТДОРСТРОЙ""",33658865,"LLC ""Rostdorstroy'",,Україна
Лозовенко,Марина,Костянтинівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУДІВЕЛЬНО-ВИРОБНИЧА КОМПАНІЯ ""ПИК-СТРОЙ""",34506313,"LLC ""CBC"" ""Pik-Stroy""",,Україна
Лозовенко,Марина,Костянтинівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУДІВЕЛЬНО-ВИРОБНИЧА КОМПАНІЯ ""ПИК-СТРОЙ""",34506313,"LLC ""CBC"" ""Pik-Stroy""",,Україна
Лозовенко,Марина,Костянтинівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУДІВЕЛЬНО-ВИРОБНИЧА КОМПАНІЯ ""ПИК-СТРОЙ""",34506313,"LLC ""CBC"" ""Pik-Stroy""",,Україна
Думбрава,Олег,Костянтинович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУДІВЕЛЬНО-ВИРОБНИЧА КОМПАНІЯ ""ПИК-СТРОЙ""",34506313,"LLC ""CBC"" ""Pik-Stroy""",,Україна
Коновалов,Євген,Геннадійович,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КИЇВШЛЯХБУД""",36156238,"PE ""Kyivshlyakhbud""",,Україна
Коновалов,Євген,Геннадійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СОФОР""",19220618,"LLC ""Sofor""",,Україна
Коновалов,Євген,Геннадійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РОСТДОРСТРОЙ""",33658865,"LLC ""Rostdorstroy'",,Україна
Рацкевич,Олександр,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РОСТДОРСТРОЙ""",33658865,"LLC ""Rostdorstroy'",,Україна
Рацкевич,Олександр,Іванович,"ПРИВАТНЕ ПІДПРИЄМСТВО ""КИЇВШЛЯХБУД""",36156238,"PE ""Kyivshlyakhbud""",,Україна
Ейбергер,Вольфганг,"","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ВИРОБНИЧИЙ ЦЕНТР""НАФТОГАЗТЕХНОЛОГІЯ""",13932886,"Limited Liability Company ""Scientific and Production Center ""Oil and Gas Technology """,,Україна
Ейбергер,Вольфганг,"","""STEUERMANN"" Investitions- und Handelsgesellschaft mbH",FN189399d,STEUERMANN,,Австрія
Ляпінш,Марія,"","""STEUERMANN"" Investitions- und Handelsgesellschaft mbH",FN189399d,STEUERMANN,,Австрія
Керезь,Ігор,Михайлович,"""STEUERMANN"" Investitions- und Handelsgesellschaft mbH",FN189399d,STEUERMANN,,Австрія
Керезь,Ігор,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ ""МАКСФІЛД АССЕТ МЕНЕДЖМЕНТ""",32983409,"LLC ""AMC ""Maxfield asset Management""",,Україна
Керезь,Ігор,Михайлович,"АДВОКАТСЬКЕ ОБ'ЄДНАННЯ ""КЕРЕЗЬ ТА ПАРТНЕРИ""",41023752,"BA ""Kerez and Partners""",,Україна
Керезь,Ігор,Михайлович,"GLOMAIN, s.r.o.",25706136,"glomain, s.r.o",,Чехія
КАУР ДХЕСІ,КАМАЛДЖІТ СОНЯ,"",MILLENIUM TRADE BANK LIMITED,04557302,millenium trade bank limited,,Велика Британія
КАУР ДХЕСІ,КАМАЛДЖІТ СОНЯ,"","ДОЧІРНЄ ПІДПРИЄМСТВО ""СХІДНИЙ ІНВЕСТИЦІЙНИЙ ЦЕНТР""","","SE ""Eastern Investment Center""",,Україна
КАУР ДХЕСІ,КАМАЛДЖІТ СОНЯ,"",KEYSTONE INVESTMENTS LIMITED,"",keystone investments,,Кіпр
Сімоненко,Антон,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЕРА""",30019052,"LLC ""TRC ""Era""",,Україна
Сімоненко,Антон,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ДОСЛІДНИЦЬКИЙ ЦЕНТР ІНВЕСТИЦІЙ""",39633060,"""RESEARCH INVESTMENTS CENTER"" LLC",,Україна
Лоташевський,Ігор,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЕРА-РАДІО""",31811530,"TRC ""ERA-RADIO""",,Україна
Лоташевський,Ігор,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЕРА-РАДІО""",31811530,"TRC ""ERA-RADIO""",,Україна
Ковальчук,Дмитро,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""АКАДЕМ ТV""",32185841,"LLC TRC ""Academ TV""",,Україна
Ковальчук,Дмитро,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВАЛЕНТИН ПЛЮС""",26266190,"LLC ""Valentine Plus""",,Україна
КАНІНГЕМ,АЛАСТЕР МЕТЬЮ,"",MILLENIUM TRADE BANK LIMITED,04557302,millenium trade bank limited,,Велика Британія
КАНІНГЕМ,АЛАСТЕР МЕТЬЮ,"",ОАКДЕЙЛ ВЕНЧЕРС ЛІМІТЕД,04633469,OAKDALE VENTURES LIMITED,,Велика Британія
КАНІНГЕМ,АЛАСТЕР МЕТЬЮ,"","ДОЧІРНЄ ПІДПРИЄМСТВО ""ПРОМЕКСПОРТ""",30522153,"SE ""Promeksport""",,Україна
КАНІНГЕМ,АЛАСТЕР МЕТЬЮ,"","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ ""МАКСФІЛД АССЕТ МЕНЕДЖМЕНТ""",32983409,"LLC ""AMC ""Maxfield asset Management""",,Україна
КАНІНГЕМ,АЛАСТЕР МЕТЬЮ,"","COMPANY ""KREDO-Z KFT."" LIMITED",05418610,"company ""kredo-z kft.""",,Велика Британія
АМЕРІКАНОС,ГЕОРГІОС,"",WESTFERRY INDUSTRIES LIMITED,04415301,westferry industries,,Велика Британія
АМЕРІКАНОС,ГЕОРГІОС,"",EASTPORT VENTURES LIMITED,03225529,eastport ventures,,Велика Британія
АМЕРІКАНОС,ГЕОРГІОС,"",KEYSTONE INVESTMENTS LIMITED,"",keystone investments,,Кіпр
АМЕРІКАНОС,ГЕОРГІОС,"","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕЛІТАР-КОМПАНІ""",33609027,"LLC ""Elitar-company""",,Україна
АМЕРІКАНОС,ГЕОРГІОС,"",MILLENIUM TRADE BANK LIMITED,04557302,millenium trade bank limited,,Велика Британія
Стогнiй,Сергiй,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРГОТЕХПРОМ""",32309445,"LLC ""Enegotehprom""",,Україна
Пузік,Юрій,Олександрович,WESTFERRY INDUSTRIES LIMITED,04415301,westferry industries,,Велика Британія
Пузік,Юрій,Олександрович,"АДВОКАТСЬКЕ ОБ'ЄДНАННЯ ""КЕРЕЗЬ ТА ПАРТНЕРИ""",41023752,"BA ""Kerez and Partners""",,Україна
Григоренко,Жанна,Леонідівна,WARGRAVE TRADING LLP,OC370544,wargrave trading,,Велика Британія
Григоренко,Жанна,Леонідівна,"""STEUERMANN"" Investitions- und Handelsgesellschaft mbH",FN189399d,STEUERMANN,,Австрія
Григоренко,Жанна,Леонідівна,WARGRAVE TRADING LLP,OC370544,wargrave trading,,Велика Британія
Скаленко,Павло,Олексійович,Bradcrest Investments SA,"",Bradcrest Investment,,Панама
Скаленко,Павло,Олексійович,Trading House Ukraine SA,"",trading house ukraine sa,,Швейцарія
Салютін,Руслан,Вікторович,Національний інститут хірургії та трансплантології ім. О.О. Шалімова НАМН України,38577985,NIST named after O. Shalimov,,Україна
ВЕЛИКОДНА,АЛЛА,АНАТОЛІЇВНА,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕКСЕКВО""",36252282,"LLC ""Eksekvo""",,Україна
ВЕЛИКОДНА,АЛЛА,АНАТОЛІЇВНА,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СПОРТИВНО-ОЗДОРОВЧИЙ ЦЕНТР ""КРАСОТА ТА ЗДОРОВ'Я""",33864060,"LLC ""Sports and Health Center ""Beauty and Health""",,Україна
ВЕЛИКОДНА,АЛЛА,АНАТОЛІЇВНА,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДЕННІЦА""",36103647,"LLC ""Dennitsa""",,Україна
ВЕЛИКОДНА,АЛЛА,АНАТОЛІЇВНА,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СПОРТИВНО-ОЗДОРОВЧИЙ ЦЕНТР ""КРАСОТА ТА ЗДОРОВ'Я""",33864060,"LLC ""Sports and Health Center ""Beauty and Health""",,Україна
БРАСЛАВСЬКА,СВІТЛАНА,ОЛЕКСАНДРІВНА,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАСТАЛІЯ 7""",35374878,"LLc ""Castalia 7""",,Україна
БРАСЛАВСЬКА,СВІТЛАНА,ОЛЕКСАНДРІВНА,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАСТАЛІЯ 7""",35374878,"LLc ""Castalia 7""",,Україна
БРАСЛАВСЬКИЙ,РУСЛАН,ГЕОРГІЙОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАСТАЛІЯ 7""",35374878,"LLc ""Castalia 7""",,Україна
БРАСЛАВСЬКИЙ,РУСЛАН,ГЕОРГІЙОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАСТАЛІЯ 7""",35374878,"LLc ""Castalia 7""",,Україна
БРАСЛАВСЬКИЙ,РУСЛАН,ГЕОРГІЙОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ДОСЛІДНИЙ ЦЕНТР БЕЗПЕКИ ДОРОЖНЬОГО РУХУ В ДОНЕЦЬКІЙ ОБЛАСТІ""",31178566,"LLC ""Ndcbdrdo""",,Україна
Яворський,Андрій,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СВІТЛЕНД""",37216381,"LLC ""Svitlend""",,Україна
Яворський,Андрій,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ДОСЛІДНИЙ ЦЕНТР БЕЗПЕКИ ДОРОЖНЬОГО РУХУ В ДОНЕЦЬКІЙ ОБЛАСТІ""",31178566,"LLC ""Ndcbdrdo""",,Україна
Яворський,Андрій,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СВІТЛЕНД""",37216381,"LLC ""Svitlend""",,Україна
Яворський,Андрій,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРСБОНУТ""",36252900,"LLC ""Arsbonut""",,Україна
Яворський,Андрій,Михайлович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕСТАРС""",36252881,"LLC ""Estars""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРЕМІУМ КОМПЛЕКС""",35580801,"LLC ""Premium Complex""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СХІДНА КОМПАНІЯ РОЗВИТКУ""",36168814,"LLC ""Eastern Company of Developement""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КАБО ІНТЕРПАРЕС""",36012382,"LLC ""Kabo interpares""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕСТАРС""",36252881,"LLC ""Estars""",,Україна
Красильникова,Ярослава,Володимирівна,Atlanta Real Estate GmbH,FN445158w,Atlanta Real Estate,2015-04-12,Австрія
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МУЛЬТИКОМПЛЕКС""",35580658,"LLC ""Multicomplex""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕКСЕКВО""",36252282,"LLC ""Eksekvo""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ-2012""",38035155,"LLC ""Gloria-2012""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АКАЦІЯ - 2008""",36012398,"LLC ""Acacia - 2008""",,Україна
Красильникова,Ярослава,Володимирівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""НИВА""",03750345,"LLC agricultural firm ""Nyva""",,Україна
Ільтьо,Світлана,Олександрівна,Adelis Trade LLP,OC397864,adelis trade llp,,Велика Британія
Ільтьо,Світлана,Олександрівна,FIRST RAILWAY COMPANY LLP,OC388796,first railway company,,Велика Британія
Богданець,Володимир,Іванович,ДП «Східний гірничо-збагачувальний комбінат»,14309787,"SE ""Shidgzk""",,Україна
Розенблат,Олег,Бориславович,І.С.Р. Інтернешенл,06287381,,,Велика Британія
Дейдей,Дарина,Михайлівна,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""НАРОДНИЙ ФРОНТ МОЛОДІ""",39697559,"NGO ""People's Front of Youth""",,Україна
Козюк,Олександр,Олександрович,"ЗАКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНТЕРПОРТ-КОВЕЛЬ""",20133507,"CJSC ""Interport-Kovel""",,Україна
Дяків,Альбіна,Антонівна,"ЗАКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНТЕРПОРТ-КОВЕЛЬ""",20133507,"CJSC ""Interport-Kovel""",,Україна
Якименко,Юрій,Віленович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""УКРАЇНСЬКИЙ ЦЕНТР ЕКОНОМІЧНИХ І ПОЛІТИЧНИХ ДОСЛІДЖЕНЬ ІМЕНІ ОЛЕКСАНДРА РАЗУМКОВА""",20063407,Razumkov Center,,Україна
Іоселіані,Олександр,Олександрович,QUESERA INVESTMENT SOLUTIONS LLP,OC411563,Quesera Investment Solutions,,Велика Британія
Іоселіані,Олександр,Олександрович,Nemessis Anstalt,"",nemessis anstalt,,Ліхтенштейн
Іоселіані,Олександр,Олександрович,"""STEUERMANN"" Investitions- und Handelsgesellschaft mbH",FN189399d,STEUERMANN,,Австрія
SOTKILAVA,Kote,"",QUESERA INVESTMENT SOLUTIONS LLP,OC411563,Quesera Investment Solutions,,Велика Британія
SOTKILAVA,Kote,"","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""САЛЕНО""",7721245916,"Closed Joint-Stock Company ""Saleno""",,Росія
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""ЗОЛОТІ ВОРОТА""",21594363,"Limited Liability Company ""Television and Redio Broadcasting Company ""Golden Gate""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""ВОЛИНЬ""",19138008,"Private enterprise ""Firm ""Volyn""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІОГРУПА""",30988410,"Limited Liability Company ""Radiogroup""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІО - АВТО""",24106252,"Limited Liability Company ""Radio - Auto""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ФОРУМ""",20429745,"Limited Liability Company ""Televisionand Radio Company ""Forum""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""НБМ-РАДІО""",34818518,"Limited Liability Company ""Television and Radio Broadcasting Company ""nbm-radio""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""КИЕВСКИЕ ВЕДОМОСТИ""-ТЕЛЕРАДІОЕФІР""",23384871,"Limited Liability Company ""Television and Radio Broadcasting Company ""Kyiv Vedomosti - TV and Radio Broadcasting""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""ТТ""",31802510,"Private enterprise ""Television and Radio Broadcasting Company ""TT""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ТЕЛЕРАДІООРГАНІЗАЦІЯ ""ДОВІРА""",24735255,"Teleradioorganization ""Dovira""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВЕТЕК МЕДІА ІНВЕСТ""",38864877,"LLC ""VETEK MEDIA INVEST""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ПІЛОТ-УКРАЇНА""",30376996,"Limited Liability Company ""Television and Radio Broadcasting Company ""Pilot-Ukraine""",,Україна
КРІКБЕРГ,ДМИТРО,ОЛЕГОВИЧ,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""СТУДІЯ ""ЄВРОПОЗИТИВ""",31902360,"Private Joint-Stock Company ""Studio ""Europositive""",,Україна
Ревчук,Ольга,Андріївна,ALLOYS OU,12612783,,,Естонія
Ревчук,Ольга,Андріївна,ALLOYS OU,12612783,,,Естонія
Продан,Алеся,Анатоліївна,Bi-Trade,9473092,,,Австрія
Продан,Алеся,Анатоліївна,Bi-Trade,9473092,,,Австрія
Федотова,Наталія,Леонідівна,"""Хайнце ГмбХ""",HRB203517,,,Німеччина
Федотова,Наталія,Леонідівна,Вертіго Інтернешнл Інк.,63608,,,Беліз
Федотова,Наталія,Леонідівна,"""Хайнце ГмбХ""",HRB203517,,,Німеччина
Тимченко,Максим,Олегович,DTEK FINANCE PLC,08422508,,,Велика Британія
ЛУПОВ,ЛЕОНІДУ,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
ЛУПОВ,ЛЕОНІДУ,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
ЯЛУРУ ЄВАНГЕЛУ,ХРИСТАЛА,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
ЯЛУРУ ЄВАНГЕЛУ,ХРИСТАЛА,"",KVITEN SOLUTION LIMITED,HE290146,Kviten Solution Limited,,Кіпр
DOYLE,PETER MARTIN,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
DOYLE,PETER MARTIN,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
DIDON,VINCENT JEAN,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
DIDON,VINCENT JEAN,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
ПАСЕНІДУ,АНГЕЛІКА,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
ПАСЕНІДУ,АНГЕЛІКА,"",INTERMAY MANAGEMENT LTD,"",,,Велика Британія
САРІ,ХРИСТИНА,"",KVITEN SOLUTION LIMITED,HE290146,Kviten Solution Limited,,Кіпр
САРІ,ХРИСТИНА,"",QUICKPACE LIMITED,HE290165,Quickpace Limited,,Кіпр
САРІ,ХРИСТИНА,"",SABULONG TRADING LTD,HE281148,Sabulong Trading ltd,,Кіпр
САРІ,ХРИСТИНА,"",­ PRONTOSERVUS LIMITED,ΗΕ15326,Prontoservus Limited,,Кіпр
ХРИСОСТОМУ,СКЕВУЛА,"",KVITEN SOLUTION LIMITED,HE290146,Kviten Solution Limited,,Кіпр
ХРИСОСТОМУ,СКЕВУЛА,"",KVITEN SOLUTION LIMITED,HE290146,Kviten Solution Limited,,Кіпр
Іоанну,Анна,"",KVITEN SOLUTION LIMITED,HE290146,Kviten Solution Limited,,Кіпр
КІР'ЯКОС,КІР'ЯКУ,"",­ PRONTOSERVUS LIMITED,ΗΕ15326,Prontoservus Limited,,Кіпр
КІР'ЯКОС,КІР'ЯКУ,"",SABULONG TRADING LTD,HE281148,Sabulong Trading ltd,,Кіпр
КІР'ЯКОС,КІР'ЯКУ,"",­ PRONTOSERVUS LIMITED,ΗΕ15326,Prontoservus Limited,,Кіпр
ПАНІКОС,СИМЕУ,"",LACASTI LTD,181799,,,Кіпр
ПАНІКОС,СИМЕУ,"",SYKON SECRETARIAL LIMITED,150531,Sykon Secretarial Limited,,Кіпр
ПАНІКОС,СИМЕУ,"",SABULONG TRADING LTD,HE281148,Sabulong Trading ltd,,Кіпр
МІТСІ,ДЕСПІНА,"",AKEMI MANAGEMENT LIMITED,HE319477,akemi management limited,,Кіпр
HARALABOUS,ELENA,"",AKEMI MANAGEMENT LIMITED,HE319477,akemi management limited,,Кіпр
